source,target,creator,status,created_time,confirmed_time
10041,10114,10054,3,2016-11-02 14:08:24.167707,2016-11-07 01:58:16.166082
10165,10078,10054,2,2016-11-02 14:08:24.167707,2016-11-07 02:06:31.953164
10026,10078,10054,2,2016-11-02 14:11:29.110682,2016-11-07 02:06:39.124868
10176,10138,10107,1,2016-11-02 14:10:09.750244,2016-11-07 23:41:34.483555
10065,10149,10107,1,2016-11-02 14:05:01.659264,2016-11-07 03:52:29.607622
10089,10033,10107,3,2016-11-02 14:12:45.188765,2016-11-09 05:09:07.843829
10043,10145,10107,3,2016-11-02 14:12:45.188765,2016-11-08 10:43:39.824569
10089,10043,10107,3,2016-11-02 14:12:45.188765,2016-11-09 05:09:07.882365
10033,10043,10107,-21,2016-11-02 14:12:45.188765,2016-11-09 01:44:24.990631
10158,10026,10054,1,2016-11-02 14:11:29.110682,2016-11-07 02:08:58.133675
10044,10065,10107,3,2016-11-02 14:05:01.659264,2016-11-09 15:35:56.334270
10026,10079,10054,-2,2016-11-02 14:11:29.110682,2016-11-07 02:17:34.960428
10149,10044,10107,2,2016-11-02 14:05:01.659264,2016-11-09 15:35:56.344937
10039,10026,10054,1,2016-11-02 14:11:29.110682,2016-11-07 02:20:55.826591
10127,10124,10054,3,2016-11-02 14:02:35.550084,2016-11-07 11:09:32.813593
10110,10039,10107,2,2016-11-02 14:02:50.645854,2016-11-07 02:20:55.883449
10057,10110,10107,1,2016-11-02 14:02:50.645854,2016-11-09 12:35:51.272673
10026,10043,10054,2,2016-11-02 14:11:29.110682,2016-11-08 10:43:39.838278
10026,10047,10054,2,2016-11-02 14:11:29.110682,2016-11-07 03:31:29.640201
10165,10047,10054,2,2016-11-02 14:08:24.167707,2016-11-07 03:32:14.240436
10114,10047,10054,3,2016-11-02 14:08:24.167707,2016-11-07 03:32:19.393561
10077,10118,10107,3,2016-11-02 14:07:50.719471,2016-11-07 03:51:11.742260
10026,10074,10054,2,2016-11-02 14:11:29.110682,2016-11-07 04:20:12.473421
10165,10074,10054,2,2016-11-02 14:08:24.167707,2016-11-07 04:20:17.865485
10042,10069,10087,3,2016-11-02 14:02:03.607818,2016-11-07 15:25:36.790534
10026,10038,10054,2,2016-11-02 14:12:48.592834,2016-11-07 04:56:12.171463
10066,10149,10107,1,2016-11-02 14:05:01.659264,2016-11-07 05:54:13.773574
10065,10066,10107,3,2016-11-02 14:05:01.659264,2016-11-07 05:54:30.217489
10046,10135,10107,3,2016-11-02 14:07:50.719471,2016-11-09 11:36:07.002211
10026,10051,10054,-2,2016-11-02 14:11:29.110682,2016-11-07 07:57:03.167993
10074,10042,10087,3,2016-11-02 14:02:03.607818,2016-11-07 15:25:31.357979
10050,10105,10087,3,2016-11-02 14:02:03.607818,2016-11-07 12:44:29.034640
10187,10105,10107,2,2016-11-02 14:10:09.750244,2016-11-07 10:31:36.267021
10187,10176,10107,2,2016-11-02 14:10:09.750244,2016-11-07 23:41:34.797363
10105,10138,10107,1,2016-11-02 14:10:09.750244,2016-11-07 10:31:51.147511
10105,10051,10087,3,2016-11-02 14:02:03.607818,2016-11-07 10:31:58.273202
10026,10091,10054,2,2016-11-02 14:11:29.110682,2016-11-07 10:50:19.730948
10175,10039,10107,3,2016-11-02 14:02:50.645854,2016-11-09 05:29:11.637814
10057,10039,10107,3,2016-11-02 14:02:50.645854,2016-11-09 12:35:56.263914
10039,10127,10107,3,2016-11-02 14:02:50.645854,2016-11-07 11:09:25.627993
10051,10050,10087,3,2016-11-02 14:02:03.607818,2016-11-07 12:44:29.019563
10026,10146,10054,-2,2016-11-02 14:11:29.110682,2016-11-07 12:59:32.595122
10146,10165,10054,1,2016-11-02 14:08:24.167707,2016-11-07 12:59:40.287707
10026,10115,10054,2,2016-11-02 14:11:29.110682,2016-11-07 14:12:49.826109
10115,10039,10054,3,2016-11-02 14:02:35.550084,2016-11-07 14:12:53.897357
10145,10089,10107,3,2016-11-02 14:12:45.188765,2016-11-09 05:09:07.856730
10145,10158,10107,3,2016-11-02 14:12:45.188765,2016-11-07 14:46:13.070154
10143,10042,10087,2,2016-11-02 14:02:03.607818,2016-11-07 15:24:28.500286
10026,10042,10054,2,2016-11-02 14:11:29.110682,2016-11-07 15:25:04.707370
10083,10042,10087,3,2016-11-02 14:02:03.607818,2016-11-07 15:25:15.416327
10052,10105,10107,3,2016-11-02 14:10:09.750244,2016-11-08 10:30:41.193410
10105,10176,10107,3,2016-11-02 14:10:09.750244,2016-11-07 23:41:34.784118
10052,10138,10107,1,2016-11-02 14:10:09.750244,2016-11-08 10:30:37.007670
10026,10052,10054,2,2016-11-02 14:11:29.110682,2016-11-08 10:30:28.541307
10176,10052,10107,3,2016-11-02 14:10:09.750244,2016-11-08 10:30:38.271359
10043,10158,10107,3,2016-11-02 14:12:45.188765,2016-11-08 10:43:39.808000
10145,10033,10107,3,2016-11-02 14:12:45.188765,2016-11-09 01:44:25.005502
10026,10040,10054,2,2016-11-02 14:11:29.110682,2016-11-08 14:27:33.379525
10142,10149,10107,1,2016-11-02 14:05:01.659264,2016-11-08 14:51:56.031643
10158,10033,10107,3,2016-11-02 14:12:45.188765,2016-11-09 01:44:24.977970
10165,10033,10054,2,2016-11-02 14:08:24.167707,2016-11-09 01:44:25.048319
10026,10089,10054,2,2016-11-02 14:12:48.592834,2016-11-09 05:09:07.816260
10158,10089,10107,3,2016-11-02 14:12:45.188765,2016-11-09 05:09:07.830264
10175,10127,10107,3,2016-11-02 14:02:50.645854,2016-11-09 05:28:59.068456
10026,10076,10054,2,2016-11-02 14:11:29.110682,2016-11-09 07:40:36.936191
10165,10087,10054,-2,2016-11-02 14:08:24.167707,2016-11-09 07:40:20.076985
10165,10076,10054,2,2016-11-02 14:08:24.167707,2016-11-09 07:40:36.958295
10046,10094,10107,3,2016-11-02 14:07:50.719471,2016-11-09 11:35:59.609737
10068,10042,10107,3,2016-11-02 14:17:21.898149,2016-11-09 13:42:45.406533
10068,10055,10107,-12,2016-11-02 14:17:21.898149,2016-11-09 13:42:50.050474
10224,10068,10107,3,2016-11-02 14:17:21.898149,2016-11-09 13:42:52.941680
10079,10068,10107,-3,2016-11-02 14:17:21.898149,2016-11-09 13:47:09.617400
10171,10102,10099,3,2016-11-02 15:13:38.572123,2016-11-09 13:48:26.830929
10099,10134,10107,1,2016-11-02 14:23:25.450398,2016-11-09 14:26:39.090962
10165,10143,10054,0,2016-11-02 14:19:06.941397,None
10099,10095,10107,3,2016-11-02 14:23:25.450398,2016-11-09 14:26:52.419973
10099,10168,10107,1,2016-11-02 14:23:25.450398,2016-11-09 14:28:44.604480
10126,10168,10107,-1,2016-11-02 14:23:25.450398,2016-11-09 14:39:15.416369
10099,10126,10107,-21,2016-11-02 14:23:25.450398,2016-11-09 14:39:23.888898
10168,10134,10107,0,2016-11-02 14:23:25.450398,None
10162,10143,10222,0,2016-11-02 14:33:00.801445,None
10143,10222,10222,2,2016-11-02 14:33:00.801445,None
10162,10222,10222,2,2016-11-02 14:33:00.801445,None
10134,10168,10099,0,2016-11-02 15:13:38.572123,None
10092,10059,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:37.824439
10135,10143,10054,1,2016-11-02 14:18:21.990275,2016-11-07 01:46:36.168041
10140,10084,10107,-3,2016-11-02 14:25:33.312306,2016-11-09 12:15:18.613907
10058,10067,10072,1,2016-11-02 14:24:36.617109,2016-11-09 11:38:46.585293
10038,10029,10107,-21,2016-11-02 14:20:51.249787,2016-11-09 01:58:49.111950
10146,10086,10054,-3,2016-11-02 14:15:35.255271,2016-11-07 12:59:31.110654
10092,10067,10072,1,2016-11-02 14:24:36.617109,2016-11-09 10:16:20.711251
10170,10092,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:41.219076
10265,10170,10107,3,2016-11-02 14:19:09.531571,2016-11-09 01:45:35.263566
10185,10143,10222,1,2016-11-02 14:33:00.801445,2016-11-07 01:50:02.529480
10162,10185,10222,2,2016-11-02 14:33:00.801445,2016-11-07 01:50:02.542525
10185,10222,10222,3,2016-11-02 14:33:00.801445,2016-11-07 01:50:02.555870
10170,10050,10107,3,2016-11-02 14:19:09.531571,2016-11-07 12:44:28.954879
10058,10059,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:04.290738
10079,10042,10107,3,2016-11-02 14:17:21.898149,2016-11-07 15:24:41.738787
10078,10143,10054,1,2016-11-02 14:18:21.990275,2016-11-07 02:06:46.668068
10140,10121,10107,-12,2016-11-02 14:25:33.312306,2016-11-08 16:09:44.796459
10029,10081,10107,-12,2016-11-02 14:20:51.249787,2016-11-09 01:58:51.562821
10092,10058,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:17.085981
10079,10055,10107,-12,2016-11-02 14:17:21.898149,2016-11-07 02:17:18.841747
10170,10034,10072,3,2016-11-02 14:24:36.617109,2016-11-07 02:29:02.212567
10101,10121,10107,3,2016-11-02 14:25:33.312306,2016-11-09 11:05:55.741211
10170,10058,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:01.544545
10101,10084,10107,3,2016-11-02 14:25:33.312306,2016-11-09 12:15:37.539668
10084,10121,10107,3,2016-11-02 14:25:33.312306,2016-11-09 12:15:32.062401
10050,10109,10107,3,2016-11-02 14:19:09.531571,2016-11-07 12:44:28.983064
10170,10109,10107,3,2016-11-02 14:19:09.531571,2016-11-07 04:17:30.670320
10265,10037,10107,-12,2016-11-02 14:19:09.531571,2016-11-09 01:45:24.512182
10079,10037,10054,3,2016-11-02 14:12:48.592834,2016-11-07 02:23:09.712359
10092,10071,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:49.322818
10035,10061,10107,3,2016-11-02 14:26:42.979872,2016-11-09 12:10:46.541054
10092,10030,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:45.151621
10265,10050,10107,1,2016-11-02 14:19:09.531571,2016-11-09 01:45:46.742321
10109,10265,10107,3,2016-11-02 14:19:09.531571,2016-11-09 01:45:43.204021
10050,10037,10107,3,2016-11-02 14:19:09.531571,2016-11-07 12:44:28.969788
10058,10064,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:38:19.187021
10110,10173,10222,3,2016-11-02 14:27:18.483402,2016-11-07 08:51:12.089483
10111,10222,10222,3,2016-11-02 14:27:18.483402,2016-11-08 09:47:00.743335
10110,10222,10222,3,2016-11-02 14:25:33.976663,2016-11-07 03:04:49.289671
10080,10107,10107,3,2016-11-02 14:15:09.328316,2016-11-07 12:29:02.912350
10143,10047,10054,2,2016-11-02 14:18:21.990275,2016-11-07 03:30:33.697445
10026,10065,10054,2,2016-11-02 14:12:48.592834,2016-11-07 03:52:19.315113
10058,10073,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:20.608743
10080,10160,10107,3,2016-11-02 14:15:09.328316,2016-11-07 12:29:02.946509
10092,10061,10072,3,2016-11-02 14:24:36.617109,2016-11-09 12:10:46.626948
10125,10059,10107,3,2016-11-02 14:15:09.328316,2016-11-09 08:16:05.626084
10037,10109,10107,3,2016-11-02 14:19:09.531571,2016-11-07 04:17:28.083703
10082,10165,10054,1,2016-11-02 14:15:35.255271,2016-11-08 12:52:19.164637
10111,10173,10222,3,2016-11-02 14:27:18.483402,2016-11-08 09:46:55.673897
10152,10102,10099,3,2016-11-02 15:13:38.572123,2016-11-09 04:16:11.493233
10059,10032,10107,3,2016-11-02 14:15:09.328316,2016-11-09 08:15:54.073675
10152,10166,10099,1,2016-11-02 15:13:38.572123,2016-11-07 06:31:22.164763
10058,10062,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:24.105808
10073,10067,10072,1,2016-11-02 14:24:36.617109,2016-11-07 06:46:42.538406
10092,10064,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:27.231935
10161,10112,10107,3,2016-11-02 14:28:52.449036,2016-11-09 01:42:35.831553
10161,10136,10107,3,2016-11-02 14:28:52.449036,2016-11-07 08:19:46.484705
10161,10110,10222,3,2016-11-02 14:27:18.483402,2016-11-07 08:19:46.515696
10088,10150,10107,1,2016-11-02 14:26:42.979872,2016-11-09 11:44:11.524715
10061,10150,10107,1,2016-11-02 14:26:42.979872,2016-11-09 12:10:46.573671
10082,10146,10107,3,2016-11-02 14:30:53.857983,2016-11-08 12:52:19.132199
10125,10032,10107,3,2016-11-02 14:15:09.328316,2016-11-07 09:00:58.875937
10080,10148,10107,3,2016-11-02 14:15:09.328316,2016-11-07 12:29:02.900877
10160,10032,10107,3,2016-11-02 14:15:09.328316,2016-11-07 09:01:43.111287
10080,10032,10107,3,2016-11-02 14:15:09.328316,2016-11-07 12:29:02.887388
10080,10125,10107,3,2016-11-02 14:15:09.328316,2016-11-07 12:29:02.923837
10146,10074,10107,-21,2016-11-02 14:30:53.857983,2016-11-07 12:59:40.261928
10170,10062,10072,3,2016-11-02 14:24:36.617109,2016-11-07 14:40:19.825475
10067,10062,10072,2,2016-11-02 14:24:36.617109,2016-11-07 14:40:33.350553
10143,10042,10054,2,2016-11-02 14:18:21.990275,2016-11-07 15:24:28.511848
10224,10042,10107,-21,2016-11-02 14:17:21.898149,2016-11-07 15:24:36.607943
10042,10055,10107,3,2016-11-02 14:17:21.898149,2016-11-07 15:24:58.933299
10038,10063,10107,3,2016-11-02 14:20:51.249787,2016-11-08 05:48:57.508070
10058,10039,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:38:57.681368
10063,10081,10107,3,2016-11-02 14:20:51.249787,2016-11-08 07:32:14.484767
10111,10161,10222,3,2016-11-02 14:27:18.483402,2016-11-08 09:47:04.813379
10030,10170,10072,3,2016-11-02 14:24:36.617109,2016-11-08 12:17:37.777752
10061,10173,10107,3,2016-11-02 14:26:42.979872,2016-11-09 12:10:46.556753
10088,10173,10107,3,2016-11-02 14:26:42.979872,2016-11-09 11:44:11.511524
10035,10173,10107,3,2016-11-02 14:26:42.979872,2016-11-08 12:23:58.157433
10095,10168,10099,1,2016-11-02 15:13:38.572123,2016-11-08 15:00:19.402903
10134,10095,10107,2,2016-11-02 14:23:25.450398,2016-11-08 15:00:19.518282
10168,10095,10107,2,2016-11-02 14:23:25.450398,2016-11-08 15:00:19.556335
10085,10140,10107,-21,2016-11-02 14:25:33.312306,2016-11-08 16:08:02.927808
10140,10101,10107,-12,2016-11-02 14:25:33.312306,2016-11-09 11:05:51.239696
10146,10076,10107,3,2016-11-02 14:30:53.857983,2016-11-09 01:37:06.286903
10041,10029,10107,3,2016-11-02 14:21:33.329413,2016-11-09 01:58:35.699556
10160,10059,10107,3,2016-11-02 14:15:09.328316,2016-11-09 08:17:05.762013
10158,10127,10054,3,2016-11-02 14:12:48.592834,2016-11-09 10:04:16.414165
10092,10073,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:24.067677
10092,10062,10072,3,2016-11-02 14:24:36.617109,2016-11-09 10:16:34.894704
10085,10101,10107,3,2016-11-02 14:25:33.312306,2016-11-09 11:06:24.555454
10058,10081,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:38:52.080885
10058,10030,10072,3,2016-11-02 14:24:36.617109,2016-11-09 11:39:13.310430
10035,10088,10107,3,2016-11-02 14:26:42.979872,2016-11-09 11:44:11.490504
10088,10061,10107,3,2016-11-02 14:26:42.979872,2016-11-09 12:10:46.524525
10171,10095,10099,3,2016-11-02 15:13:38.572123,2016-11-09 13:48:33.276919
10171,10166,10099,1,2016-11-02 15:13:38.572123,2016-11-09 13:48:39.908925
10171,10152,10099,3,2016-11-02 15:13:38.572123,2016-11-09 13:48:43.764510
10101,10171,10099,3,2016-11-02 15:13:38.572123,2016-11-09 13:48:46.675703
10171,10153,10099,3,2016-11-02 15:13:38.572123,2016-11-09 13:48:49.772694
10224,10171,10099,-3,2016-11-02 15:13:38.572123,2016-11-09 13:50:58.583875
10126,10168,10099,-1,2016-11-02 15:13:38.572123,2016-11-09 14:39:15.426617
10026,10049,10054,2,2016-11-02 14:11:29.110682,2016-11-07 01:42:46.672760
10165,10049,10054,2,2016-11-02 14:08:24.167707,2016-11-07 01:42:49.012210
10049,10045,10148,1,2016-11-01 15:50:36.880957,2016-11-07 01:43:05.306663
10045,10049,10078,2,2016-11-02 10:12:00.775294,2016-11-07 01:43:05.331698
10064,10165,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:46:08.080533
10135,10165,10099,1,2016-11-02 15:13:38.572123,2016-11-07 01:46:10.437685
10135,10026,10099,1,2016-11-02 15:13:38.572123,2016-11-07 01:46:18.021403
10064,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:46:20.976558
10056,10161,10107,3,2016-11-02 14:28:52.449036,2016-11-07 08:19:46.458824
10075,10056,10042,-12,2016-10-30 14:34:27.280411,2016-11-07 13:36:28.692210
10185,10165,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:50:02.497508
10185,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:50:02.512086
10085,10165,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:50:29.645698
10085,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 01:50:38.968406
10224,10166,10099,-1,2016-11-02 15:13:38.572123,2016-11-07 01:51:53.724018
10112,10131,10146,-21,2016-11-02 13:27:05.226487,2016-11-09 01:43:09.265935
10166,10101,10099,2,2016-11-02 15:13:38.572123,2016-11-09 11:05:33.883909
10224,10102,10099,-3,2016-11-02 15:13:38.572123,2016-11-09 04:17:19.885121
10224,10150,10099,-1,2016-11-02 15:13:38.572123,2016-11-07 01:52:25.540158
10056,10135,10128,-3,2016-11-02 12:50:35.845793,2016-11-07 01:53:21.951028
10078,10165,10118,1,2016-11-02 15:39:52.678141,2016-11-07 02:06:31.967709
10078,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 02:06:39.134826
10026,10078,10052,2,2016-11-06 08:50:53.236078,2016-11-07 02:06:39.143357
10158,10049,10128,3,2016-11-02 12:50:35.845793,2016-11-07 02:10:13.123729
10156,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:14:20.347197
10049,10158,10078,3,2016-11-02 11:55:28.217541,2016-11-07 02:14:40.908191
10049,10158,10041,3,2016-11-02 06:20:31.314274,2016-11-07 02:15:59.626333
10049,10158,10079,3,2016-11-01 13:00:48.162009,2016-11-07 02:19:50.358936
10158,10049,10038,3,2016-10-30 07:26:17.038826,2016-11-07 02:21:53.580628
10158,10049,10069,3,2016-10-29 08:28:47.110386,2016-11-07 02:24:02.439841
10047,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 03:29:03.475659
10065,10049,10051,3,2016-10-29 16:01:59.714028,2016-11-07 03:54:41.436916
10065,10049,10074,3,2016-10-31 13:40:29.635170,2016-11-07 03:54:41.449803
10065,10049,10078,3,2016-11-02 10:22:19.922685,2016-11-07 03:54:41.471441
10065,10049,10128,3,2016-11-02 12:50:35.845793,2016-11-07 03:54:41.483557
10065,10049,10146,3,2016-11-02 13:46:35.400506,2016-11-07 03:54:41.496752
10224,10152,10099,-12,2016-11-02 15:13:38.572123,2016-11-07 06:31:14.588893
10086,10073,10046,3,2016-11-03 07:32:31.325966,2016-11-07 06:46:30.628218
10093,10090,10046,3,2016-11-03 07:32:31.325966,2016-11-09 01:59:21.830622
10091,10165,10118,1,2016-11-02 15:39:52.678141,2016-11-07 10:50:15.799727
10091,10026,10118,1,2016-11-02 15:39:52.678141,2016-11-07 10:50:19.745422
10080,10056,10091,3,2016-11-02 12:39:56.538207,2016-11-07 12:30:26.687425
10080,10056,10049,3,2016-11-02 11:49:21.580143,2016-11-07 12:30:26.738200
10080,10056,10130,3,2016-11-02 11:36:31.526964,2016-11-07 12:31:04.825373
10080,10056,10074,3,2016-11-02 11:26:42.068097,2016-11-07 12:31:20.095526
10080,10056,10062,3,2016-11-02 08:17:41.907161,2016-11-07 12:31:29.946308
10056,10080,10053,3,2016-10-28 08:29:54.833969,2016-11-07 12:32:29.933457
10056,10080,10047,3,2016-11-02 07:35:23.410826,2016-11-07 12:32:29.950127
10075,10056,10062,-12,2016-11-02 08:17:41.907161,2016-11-07 13:36:28.705173
10083,10042,10037,3,2016-11-02 02:03:27.183802,2016-11-07 15:25:15.427572
10119,10131,10146,-21,2016-11-02 13:27:05.226487,2016-11-08 01:53:14.082329
10049,10052,10146,3,2016-11-02 13:46:35.400506,2016-11-08 10:31:38.791125
10052,10049,10128,3,2016-11-02 12:50:35.845793,2016-11-08 10:32:39.477441
10052,10049,10078,3,2016-11-02 10:12:00.775294,2016-11-08 10:33:51.208577
10052,10049,10041,3,2016-11-02 06:33:30.943432,2016-11-08 10:34:17.482082
10052,10049,10148,3,2016-11-01 15:50:36.880957,2016-11-08 10:35:02.720697
10052,10049,10033,3,2016-10-30 07:25:10.165410,2016-11-08 10:40:05.142670
10095,10224,10099,-21,2016-11-02 15:13:38.572123,2016-11-08 15:00:19.452146
10164,10151,10107,3,2016-11-02 13:51:13.789160,2016-11-09 10:10:24.268975
10164,10151,10166,3,2016-11-02 08:15:43.911448,2016-11-09 10:10:50.413052
10224,10101,10099,-12,2016-11-02 15:13:38.572123,2016-11-09 11:05:27.539801
10056,10088,10087,3,2016-11-02 13:56:40.934066,2016-11-09 11:44:30.261982
10088,10056,10178,3,2016-11-02 12:15:39.023351,2016-11-09 11:45:47.780069
10088,10056,10148,3,2016-11-02 07:31:20.946612,2016-11-09 11:46:49.747875
10049,10132,10112,3,2016-10-28 07:36:23.551032,2016-11-09 12:41:44.958705
10049,10036,10146,3,2016-11-02 13:46:35.400506,2016-11-09 12:42:25.347493
10164,10186,10049,3,2016-11-02 12:12:58.184267,2016-11-09 13:43:39.554400
10037,10164,10037,-21,2016-10-28 08:34:20.072560,2016-11-07 01:43:57.435555
10123,10131,10123,3,2016-11-02 12:48:31.916567,2016-11-07 01:44:04.893046
10083,10171,10121,3,2016-10-31 03:02:32.037627,2016-11-09 13:51:14.243898
10143,10131,10127,2,2016-10-30 12:44:02.927621,2016-11-07 01:44:17.445173
10131,10143,10078,1,2016-11-02 04:22:35.551872,2016-11-07 01:44:17.457615
10131,10118,10045,1,2016-11-02 09:02:00.877423,2016-11-07 01:44:24.444191
10056,10136,10136,3,2016-10-31 04:15:23.656916,2016-11-07 01:44:27.924353
10044,10043,10164,-21,2016-11-07 01:45:14.329029,2016-11-09 15:35:56.275191
10064,10083,10128,-2,2016-11-02 12:50:35.845793,2016-11-07 01:44:52.537622
10083,10049,10135,-3,2016-11-02 13:27:36.313938,2016-11-07 01:45:19.527612
10049,10041,10114,3,2016-10-29 07:20:04.550233,2016-11-07 01:47:22.508889
10083,10056,10164,3,2016-11-07 01:45:14.329029,2016-11-07 01:46:43.353674
10124,10131,10121,-21,2016-11-02 12:55:52.949315,2016-11-07 01:50:25.411179
10124,10083,10047,3,2016-11-02 02:01:19.543619,2016-11-07 01:52:22.422598
10103,10164,10107,3,2016-11-02 13:51:13.789160,2016-11-07 01:56:46.270992
10131,10135,10094,3,2016-11-02 12:11:04.897536,2016-11-07 01:57:05.493764
10041,10114,10133,3,2016-11-02 08:45:58.870981,2016-11-07 01:58:16.176528
10041,10114,10143,3,2016-11-02 09:27:18.697683,2016-11-07 01:58:16.187150
10041,10114,10078,3,2016-11-02 12:26:33.725148,2016-11-07 01:58:16.197853
10049,10078,10135,3,2016-11-01 05:01:48.445335,2016-11-07 02:09:54.054063
10049,10078,10162,3,2016-11-02 11:33:18.408013,2016-11-07 02:09:54.064497
10083,10078,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:09:57.992351
10078,10083,10130,3,2016-11-02 11:46:57.000389,2016-11-07 02:09:58.010651
10083,10078,10146,3,2016-11-02 12:38:29.626987,2016-11-07 02:09:58.022823
10056,10078,10049,3,2016-10-31 14:50:54.497371,2016-11-07 02:10:49.513194
10078,10056,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:10:49.528454
10078,10056,10062,3,2016-11-02 08:17:41.907161,2016-11-07 02:10:49.538602
10131,10078,10045,3,2016-11-02 09:02:00.877423,2016-11-07 02:10:57.730207
10055,10056,10043,3,2016-11-02 12:34:07.331298,2016-11-07 02:12:34.450205
10056,10156,10029,3,2016-11-01 14:58:04.839009,2016-11-07 02:14:20.357574
10156,10056,10146,3,2016-11-02 12:17:01.284450,2016-11-07 02:14:20.368778
10136,10049,10094,3,2016-11-02 12:01:41.400248,2016-11-07 02:16:04.728699
10083,10079,10047,3,2016-11-02 02:01:19.543619,2016-11-07 02:19:08.071870
10131,10121,10146,3,2016-11-02 13:27:05.226487,2016-11-07 02:22:03.065693
10131,10121,10127,3,2016-10-30 13:00:56.766131,2016-11-07 02:25:03.136739
10106,10131,10146,3,2016-11-02 13:27:05.226487,2016-11-07 02:25:38.405332
10049,10181,10107,3,2016-11-02 13:34:05.251824,2016-11-07 02:51:13.925388
10056,10181,10137,3,2016-11-01 12:12:20.799072,2016-11-07 02:51:43.637203
10056,10181,10074,3,2016-11-02 11:18:40.621030,2016-11-07 02:51:43.647674
10148,10131,10107,3,2016-11-01 00:14:52.056212,2016-11-07 03:31:49.104558
10148,10131,10059,3,2016-11-02 05:03:50.877546,2016-11-07 03:31:49.116072
10049,10047,10146,3,2016-11-02 13:46:35.400506,2016-11-07 03:32:07.512226
10083,10128,10107,3,2016-11-02 13:56:58.202862,2016-11-07 04:55:17.655676
10041,10038,10107,3,2016-11-02 14:21:33.329413,2016-11-07 04:55:58.881135
10128,10083,10121,3,2016-11-02 12:55:52.949315,2016-11-07 04:56:29.955329
10038,10083,10069,3,2016-10-28 07:13:42.127161,2016-11-07 04:57:54.434638
10074,10049,10080,3,2016-11-01 13:43:20.716928,2016-11-07 05:11:47.221431
10074,10049,10078,3,2016-11-02 04:10:56.546752,2016-11-07 05:11:47.234505
10074,10049,10047,3,2016-11-02 05:41:58.813822,2016-11-07 05:11:47.244297
10049,10074,10137,3,2016-11-02 12:07:34.814277,2016-11-07 05:11:47.257630
10049,10074,10128,3,2016-11-02 12:50:35.845793,2016-11-07 05:11:47.270337
10056,10087,10146,3,2016-11-02 12:17:01.284450,2016-11-09 02:00:12.521998
10051,10049,10148,3,2016-11-01 15:50:36.880957,2016-11-07 08:01:36.537669
10049,10051,10047,3,2016-11-02 05:47:09.017044,2016-11-07 08:01:36.551107
10056,10051,10042,-21,2016-10-30 14:34:27.280411,2016-11-07 08:02:34.055841
10137,10056,10107,3,2016-11-02 11:54:43.290319,2016-11-07 10:12:16.927500
10137,10056,10042,3,2016-10-30 14:34:27.280411,2016-11-07 10:12:57.970101
10131,10105,10148,3,2016-11-02 08:03:01.799764,2016-11-07 10:34:47.464637
10091,10056,10042,3,2016-10-30 14:34:27.280411,2016-11-07 10:51:29.239880
10083,10127,10128,3,2016-11-02 12:50:35.845793,2016-11-07 11:12:01.870131
10144,10131,10127,-3,2016-10-30 13:00:56.766131,2016-11-08 12:54:03.668880
10056,10086,10146,3,2016-11-02 12:17:01.284450,2016-11-07 12:27:08.993023
10069,10049,10146,3,2016-11-02 13:46:35.400506,2016-11-07 12:27:23.663629
10054,10041,10079,3,2016-11-01 13:41:58.263396,2016-11-07 12:39:07.114579
10041,10054,10060,3,2016-11-02 09:14:49.641214,2016-11-07 12:39:07.125187
10083,10086,10047,3,2016-11-02 02:01:19.543619,2016-11-07 12:39:11.496276
10056,10086,10038,3,2016-10-28 08:39:09.100395,2016-11-07 12:44:34.651219
10049,10050,10038,3,2016-11-02 07:43:16.158588,2016-11-07 12:50:26.366232
10050,10049,10033,3,2016-10-30 07:47:38.934892,2016-11-07 12:59:02.858600
10049,10050,10051,3,2016-10-29 16:29:35.711545,2016-11-07 13:00:06.994071
10075,10083,10070,3,2016-10-31 12:45:55.922869,2016-11-07 13:36:14.050832
10083,10075,10079,3,2016-11-01 13:41:58.263396,2016-11-07 13:36:14.064081
